Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2023-07-26,NVDA,45.43839645385742,45.45199966430664,46.053001403808594,44.630001068115234,46.020999908447266,364237000.0
2023-07-27,AAPL,192.19927978515625,193.22000122070312,197.1999969482422,192.5500030517578,196.02000427246094,47460200.0
2023-07-27,AMZN,128.25,128.25,132.6300048828125,127.79000091552734,131.0,52610700.0
2023-07-27,GOOG,129.72238159179688,129.8699951171875,133.60000610351562,129.17999267578125,131.8000030517578,35931600.0
2023-07-27,MSFT,328.15301513671875,330.7200012207031,341.3299865722656,329.04998779296875,340.4800109863281,39635300.0
2023-07-27,NVDA,45.88626480102539,45.900001525878906,47.39500045776367,45.75,46.51900100708008,455976000.0
2023-07-28,AAPL,194.79550170898438,195.8300018310547,196.6300048828125,194.13999938964844,194.6699981689453,48291400.0
2023-07-28,AMZN,132.2100067138672,132.2100067138672,133.00999450683594,129.3300018310547,129.69000244140625,46317400.0
2023-07-28,GOOG,132.8588104248047,133.00999450683594,134.07000732421875,130.9199981689453,130.97000122070312,26971000.0
2023-07-28,MSFT,335.74359130859375,338.3699951171875,340.010009765625,333.1700134277344,333.6700134277344,28484900.0
2023-07-28,NVDA,46.73600387573242,46.75,47.027000427246094,46.38100051879883,46.667999267578125,331194000.0
2023-07-31,AAPL,195.41221618652344,196.4499969482422,196.49000549316406,195.25999450683594,196.05999755859375,38824100.0
2023-07-31,AMZN,133.67999267578125,133.67999267578125,133.8699951171875,132.3800048828125,133.1999969482422,41901500.0
2023-07-31,GOOG,132.9586944580078,133.11000061035156,133.8300018310547,132.1300048828125,133.00999450683594,18381900.0
2023-07-31,MSFT,333.3126220703125,335.9200134277344,337.70001220703125,333.3599853515625,336.9200134277344,25446000.0
2023-07-31,NVDA,46.71501541137695,46.729000091552734,47.130001068115234,46.50600051879883,46.75400161743164,251055000.0
2023-08-01,AAPL,194.57664489746094,195.61000061035156,196.72999572753906,195.27999877929688,196.24000549316406,35175100.0
2023-08-01,AMZN,131.69000244140625,131.69000244140625,133.69000244140625,131.6199951171875,133.5500030517578,42098500.0
2023-08-01,GOOG,131.74008178710938,131.88999938964844,132.9199981689453,130.75,130.85499572753906,22154300.0
2023-08-01,MSFT,333.7293395996094,336.3399963378906,338.5400085449219,333.70001220703125,335.19000244140625,18311900.0
2023-08-01,NVDA,46.493080139160156,46.50699996948242,46.900001525878906,46.027000427246094,46.459999084472656,237858000.0
2023-08-02,AAPL,191.56265258789062,192.5800018310547,195.17999267578125,191.85000610351562,195.0399932861328,50389300.0
2023-08-02,AMZN,128.2100067138672,128.2100067138672,130.22999572753906,126.81999969482422,130.14999389648438,51027600.0
2023-08-02,GOOG,128.4937744140625,128.63999938964844,130.4199981689453,127.8499984741211,129.83999633789062,22705800.0
2023-08-02,MSFT,324.9579772949219,327.5,333.6300048828125,326.3599853515625,333.6300048828125,27761300.0
2023-08-02,NVDA,44.25575256347656,44.26900100708008,45.84000015258789,43.387001037597656,45.83100128173828,530142000.0
2023-08-03,AAPL,190.1601104736328,191.1699981689453,192.3699951171875,190.69000244140625,191.57000732421875,61235200.0
2023-08-03,AMZN,128.91000366210938,128.91000366210938,129.83999633789062,126.41000366210938,127.4800033569336,88585200.0
2023-08-03,GOOG,128.62364196777344,128.77000427246094,129.77000427246094,127.7750015258789,128.3699951171875,15018100.0
2023-08-03,MSFT,324.12451171875,326.6600036621094,329.8800048828125,325.95001220703125,326.0,18253700.0
2023-08-03,NVDA,44.501678466796875,44.51499938964844,45.11800003051758,43.79999923706055,43.79999923706055,324176000.0
2023-08-04,AAPL,181.0286102294922,181.99000549316406,187.3800048828125,181.9199981689453,185.52000427246094,115799700.0
2023-08-04,AMZN,139.57000732421875,139.57000732421875,143.6300048828125,139.32000732421875,141.05999755859375,152938700.0
2023-08-04,GOOG,128.39389038085938,128.5399932861328,131.92999267578125,128.31500244140625,129.60000610351562,20509500.0
2023-08-04,MSFT,325.2357482910156,327.7799987792969,335.1400146484375,327.239990234375,331.8800048828125,23727700.0
2023-08-04,NVDA,44.6666259765625,44.68000030517578,45.641998291015625,44.393001556396484,44.98500061035156,362666000.0
2023-08-07,AAPL,177.90518188476562,178.85000610351562,183.1300048828125,177.35000610351562,182.1300048828125,97576100.0
2023-08-07,AMZN,142.22000122070312,142.22000122070312,142.5399932861328,138.9499969482422,140.99000549316406,71213100.0
2023-08-07,GOOG,131.7900390625,131.94000244140625,132.05999755859375,129.42999267578125,129.50999450683594,17621000.0
2023-08-07,MSFT,327.5476989746094,330.1099853515625,331.1099853515625,327.5199890136719,328.3699951171875,17741500.0
2023-08-07,NVDA,45.403404235839844,45.41699981689453,45.540000915527344,44.5629997253418,45.111000061035156,322154000.0
2023-08-08,AAPL,178.8501739501953,179.8000030517578,180.27000427246094,177.5800018310547,179.69000244140625,67823000.0
2023-08-08,AMZN,139.94000244140625,139.94000244140625,140.83999633789062,138.4199981689453,140.6199951171875,51710500.0
2023-08-08,GOOG,131.6901397705078,131.83999633789062,131.94000244140625,130.1300048828125,130.97999572753906,16836000.0
2023-08-08,MSFT,323.51922607421875,326.04998779296875,328.75,323.0,326.9599914550781,22327600.0
2023-08-08,NVDA,44.650634765625,44.66400146484375,45.242000579833984,44.055999755859375,44.85300064086914,353843000.0
2023-08-09,AAPL,177.24867248535156,178.19000244140625,180.92999267578125,177.00999450683594,180.8699951171875,60378500.0
2023-08-09,AMZN,137.85000610351562,137.85000610351562,140.32000732421875,137.10000610351562,139.97000122070312,50017300.0
2023-08-09,GOOG,130.00205993652344,130.14999389648438,132.47000122070312,129.5050048828125,132.19000244140625,17745200.0
2023-08-09,MSFT,319.7288818359375,322.2300109863281,327.1099853515625,321.04998779296875,326.4700012207031,22373300.0
2023-08-09,NVDA,42.541263580322266,42.55400085449219,44.3120002746582,42.13399887084961,44.27399826049805,586449000.0
2023-08-10,AAPL,177.02984619140625,177.97000122070312,180.75,177.60000610351562,179.47999572753906,54686900.0
2023-08-10,AMZN,138.55999755859375,138.55999755859375,140.41000366210938,137.49000549316406,139.07000732421875,58928400.0
2023-08-10,GOOG,130.06199645996094,130.2100067138672,132.64700317382812,130.03500366210938,131.97000122070312,17855700.0
2023-08-10,MSFT,320.4234619140625,322.92999267578125,328.260009765625,321.17999267578125,326.0199890136719,20113700.0
2023-08-10,NVDA,42.37531280517578,42.38800048828125,43.57400131225586,41.834999084472656,42.15999984741211,492705000.0
2023-08-11,AAPL,177.08961486816406,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,51988100.0
2023-08-11,AMZN,138.41000366210938,138.41000366210938,139.3300018310547,137.0,137.39999389648438,42832100.0
2023-08-11,GOOG,130.02203369140625,130.1699981689453,130.44000244140625,128.75,129.20199584960938,15191500.0
2023-08-11,MSFT,318.5183410644531,321.010009765625,322.4100036621094,319.2099914550781,320.260009765625,24342600.0
2023-08-11,NVDA,40.8427734375,40.85499954223633,42.018001556396484,40.638999938964844,41.750999450683594,533085000.0
2023-08-14,AAPL,178.75303649902344,179.4600067138672,179.69000244140625,177.30999755859375,177.97000122070312,43675600.0
2023-08-14,AMZN,140.57000732421875,140.57000732421875,140.58999633789062,137.75,138.3000030517578,47148700.0
2023-08-14,GOOG,131.68016052246094,131.8300018310547,131.91000366210938,129.58999633789062,129.85000610351562,17526200.0
2023-08-14,MSFT,321.5248107910156,324.0400085449219,324.05999755859375,320.0799865722656,321.3900146484375,18836100.0
2023-08-14,NVDA,43.73990249633789,43.75299835205078,43.79999923706055,40.31100082397461,40.486000061035156,690286000.0
2023-08-15,AAPL,176.75094604492188,177.4499969482422,179.47999572753906,177.0500030517578,178.8800048828125,43622600.0
2023-08-15,AMZN,137.6699981689453,137.6699981689453,141.27999877929688,137.22999572753906,140.0500030517578,42781500.0
2023-08-15,GOOG,130.12193298339844,130.27000427246094,131.99000549316406,129.81900024414062,131.58999633789062,14769200.0
2023-08-15,MSFT,319.3617248535156,321.8599853515625,325.0899963378906,320.8999938964844,323.0,16966300.0
2023-08-15,NVDA,43.92684555053711,43.939998626708984,45.268001556396484,43.709999084472656,44.560001373291016,676512000.0
2023-08-16,AAPL,175.87442016601562,176.57000732421875,178.5399932861328,176.5,177.1300048828125,46964900.0
2023-08-16,AMZN,135.07000732421875,135.07000732421875,137.27000427246094,135.00999450683594,137.19000244140625,41675900.0
2023-08-16,GOOG,128.96324157714844,129.11000061035156,130.8979949951172,128.4600067138672,129.27999877929688,17548400.0
2023-08-16,MSFT,318.5861511230469,320.3999938964844,324.4200134277344,319.79998779296875,320.79998779296875,20698900.0
2023-08-16,NVDA,43.472984313964844,43.486000061035156,44.67499923706055,43.40599822998047,44.52000045776367,527451000.0
2023-08-17,AAPL,173.31454467773438,174.0,177.50999450683594,173.47999572753906,177.13999938964844,66062900.0
2023-08-17,AMZN,133.97999572753906,133.97999572753906,136.08999633789062,133.52999877929688,135.4600067138672,48354100.0
2023-08-17,GOOG,130.3117218017578,130.4600067138672,132.49099731445312,129.85000610351562,130.4499969482422,23665600.0
2023-08-17,MSFT,315.08612060546875,316.8800048828125,321.8699951171875,316.2099914550781,320.5400085449219,21257200.0
2023-08-17,NVDA,43.33102798461914,43.34400177001953,44.0620002746582,43.000999450683594,43.970001220703125,452395000.0
2023-08-18,AAPL,173.8026123046875,174.49000549316406,175.10000610351562,171.9600067138672,172.3000030517578,61114200.0
2023-08-18,AMZN,133.22000122070312,133.22000122070312,134.07000732421875,131.14999389648438,131.6199951171875,48469400.0
2023-08-18,GOOG,127.96438598632812,128.11000061035156,129.8300018310547,127.0,129.05999755859375,23619400.0
2023-08-18,MSFT,314.6883850097656,316.4800109863281,318.3800048828125,311.54998779296875,314.489990234375,24744800.0
2023-08-18,NVDA,43.286041259765625,43.29899978637695,43.577999114990234,41.65999984741211,42.6349983215332,583768000.0
2023-08-21,AAPL,175.14727783203125,175.83999633789062,176.1300048828125,173.74000549316406,175.07000732421875,46311900.0
2023-08-21,AMZN,134.67999267578125,134.67999267578125,135.19000244140625,132.7100067138672,133.74000549316406,41442500.0
2023-08-21,GOOG,128.783447265625,128.92999267578125,129.25999450683594,127.16000366210938,127.8499984741211,21851100.0
2023-08-21,MSFT,320.0577697753906,321.8800048828125,322.7699890136719,317.0400085449219,317.92999267578125,24040000.0
2023-08-21,NVDA,46.952945709228516,46.96699905395508,47.064998626708984,44.22200012207031,44.49399948120117,692573000.0
2023-08-22,AAPL,176.53179931640625,177.22999572753906,177.67999267578125,176.25,177.05999755859375,42084200.0
2023-08-22,AMZN,134.25,134.25,135.64999389648438,133.72999572753906,135.0800018310547,32935100.0
2023-08-22,GOOG,129.54258728027344,129.69000244140625,130.9499969482422,128.9250030517578,129.1300048828125,15569400.0
2023-08-22,MSFT,320.6344909667969,322.4599914550781,326.0799865722656,321.4599914550781,325.5,16102000.0
2023-08-22,NVDA,45.654335021972656,45.667999267578125,48.1870002746582,45.33300018310547,48.1349983215332,755293000.0
2023-08-23,AAPL,180.406494140625,181.1199951171875,181.5500030517578,178.3300018310547,178.52000427246094,52722800.0
2023-08-23,AMZN,135.52000427246094,135.52000427246094,135.9499969482422,133.22000122070312,134.5,42801000.0
2023-08-23,GOOG,133.05859375,133.2100067138672,134.07000732421875,130.50999450683594,130.85000610351562,26497000.0
2023-08-23,MSFT,325.1488037109375,327.0,329.20001220703125,323.4599914550781,323.82000732421875,21166400.0
2023-08-23,NVDA,47.10190200805664,47.11600112915039,47.20000076293945,45.20800018310547,45.86600112915039,779046000.0
2023-08-24,AAPL,175.68515014648438,176.3800048828125,181.10000610351562,176.00999450683594,180.6699981689453,54945800.0
2023-08-24,AMZN,131.83999633789062,131.83999633789062,136.77999877929688,131.8300018310547,136.39999389648438,43646300.0
2023-08-24,GOOG,130.27175903320312,130.4199981689453,134.97000122070312,130.3000030517578,134.7270050048828,18680400.0
2023-08-24,MSFT,318.1585998535156,319.9700012207031,332.9800109863281,319.9599914550781,332.8500061035156,23281400.0
2023-08-24,NVDA,47.14888381958008,47.16299819946289,50.26599884033203,47.159000396728516,50.215999603271484,1156044000.0
2023-08-25,AAPL,177.9063720703125,178.61000061035156,179.14999389648438,175.82000732421875,177.3800048828125,51449600.0
2023-08-25,AMZN,133.25999450683594,133.25999450683594,133.8699951171875,130.5800018310547,132.47000122070312,44147500.0
2023-08-25,GOOG,130.5414581298828,130.69000244140625,131.39999389648438,128.0399932861328,130.13999938964844,20678100.0
2023-08-25,MSFT,321.1515808105469,322.9800109863281,325.3599853515625,318.79998779296875,321.4700012207031,21684100.0
2023-08-25,NVDA,46.00422668457031,46.018001556396484,47.80500030517578,45.02399826049805,47.012001037597656,925341000.0
2023-08-28,AAPL,179.4801483154297,180.19000244140625,180.58999633789062,178.5500030517578,180.08999633789062,43820700.0
2023-08-28,AMZN,133.13999938964844,133.13999938964844,133.9499969482422,131.85000610351562,133.77999877929688,34108400.0
2023-08-28,GOOG,131.64019775390625,131.7899932861328,133.24000549316406,130.85000610351562,132.0800018310547,16715500.0
2023-08-28,MSFT,321.86749267578125,323.70001220703125,326.1499938964844,321.7200012207031,325.6600036621094,14808500.0
2023-08-28,NVDA,46.82098388671875,46.834999084472656,46.97999954223633,44.88800048828125,46.481998443603516,685192000.0
2023-08-29,AAPL,183.39466857910156,184.1199951171875,184.89999389648438,179.5,179.6999969482422,53003900.0
2023-08-29,AMZN,134.91000366210938,134.91000366210938,135.13999938964844,133.25,133.3800048828125,38646100.0
2023-08-29,GOOG,135.33599853515625,135.49000549316406,137.2949981689453,132.97999572753906,132.9980010986328,30803300.0
2023-08-29,MSFT,326.5508117675781,328.4100036621094,328.9800109863281,321.8800048828125,321.8800048828125,19284600.0
2023-08-29,NVDA,48.76940155029297,48.784000396728516,49.08100128173828,46.39099884033203,46.66600036621094,701397000.0
2023-08-30,AAPL,186.9107666015625,187.64999389648438,187.85000610351562,184.74000549316406,184.94000244140625,60813900.0
2023-08-30,AMZN,135.07000732421875,135.07000732421875,135.67999267578125,133.9199981689453,134.92999267578125,36137000.0
2023-08-30,GOOG,136.77435302734375,136.92999267578125,137.25,135.02099609375,135.57000732421875,21773400.0
2023-08-30,MSFT,326.92864990234375,328.7900085449219,329.80999755859375,326.45001220703125,328.6700134277344,15222100.0
2023-08-30,NVDA,49.24925231933594,49.263999938964844,49.926998138427734,48.42499923706055,49.04399871826172,735206000.0
2023-08-31,AAPL,187.12989807128906,187.8699951171875,189.1199951171875,187.47999572753906,187.83999633789062,60794500.0
2023-08-31,AMZN,138.00999450683594,138.00999450683594,138.7899932861328,135.0,135.05999755859375,58781300.0
2023-08-31,GOOG,137.19387817382812,137.35000610351562,138.39999389648438,136.82000732421875,137.0500030517578,28147900.0
2023-08-31,MSFT,325.904541015625,327.760009765625,330.9100036621094,326.7799987792969,329.20001220703125,26411000.0
2023-08-31,NVDA,49.34022521972656,49.35499954223633,49.74399948120117,48.95800018310547,49.380001068115234,528570000.0
2023-09-01,AAPL,188.71363830566406,189.4600067138672,189.9199981689453,188.27999877929688,189.49000549316406,45732600.0
2023-09-01,AMZN,138.1199951171875,138.1199951171875,139.9600067138672,136.8800048828125,139.4600067138672,40948300.0
2023-09-01,GOOG,136.64450073242188,136.8000030517578,138.5800018310547,135.94000244140625,138.42999267578125,16665700.0
2023-09-01,MSFT,326.7994079589844,328.6600036621094,331.989990234375,326.7799987792969,331.30999755859375,14931200.0
2023-09-01,NVDA,48.494483947753906,48.50899887084961,49.79999923706055,48.141998291015625,49.762001037597656,463830000.0
2023-09-05,AAPL,188.9526824951172,189.6999969482422,189.97999572753906,187.61000061035156,188.27999877929688,45280000.0
2023-09-05,AMZN,137.27000427246094,137.27000427246094,137.8000030517578,135.82000732421875,137.72999572753906,40636700.0
2023-09-05,GOOG,136.5546112060547,136.7100067138672,137.3699951171875,135.55999755859375,136.44000244140625,17730200.0
2023-09-05,MSFT,331.66168212890625,333.54998779296875,334.8500061035156,328.6600036621094,329.0,18553900.0
2023-09-05,NVDA,48.533470153808594,48.54800033569336,48.85100173950195,47.86000061035156,48.222999572753906,382653000.0
2023-09-06,AAPL,182.18943786621094,182.91000366210938,188.85000610351562,181.47000122070312,188.39999389648438,81755800.0
2023-09-06,AMZN,135.36000061035156,135.36000061035156,137.4499969482422,134.61000061035156,136.32000732421875,41785500.0
2023-09-06,GOOG,135.21612548828125,135.3699951171875,137.47999572753906,134.69000244140625,137.01499938964844,15814300.0
2023-09-06,MSFT,330.99554443359375,332.8800048828125,334.4599914550781,330.17999267578125,333.3800048828125,17535800.0
2023-09-06,NVDA,47.05078887939453,47.06100082397461,48.54899978637695,46.58000183105469,48.441001892089844,468670000.0
2023-09-07,AAPL,176.8605194091797,177.55999755859375,178.2100067138672,173.5399932861328,175.17999267578125,112488800.0
2023-09-07,AMZN,137.85000610351562,137.85000610351562,138.02999877929688,133.16000366210938,133.89999389648438,48498900.0
2023-09-07,GOOG,136.04518127441406,136.1999969482422,136.5800018310547,133.9600067138672,134.60000610351562,16976000.0
2023-09-07,MSFT,328.0423278808594,329.9100036621094,333.0799865722656,329.0299987792969,331.2900085449219,18381000.0
2023-09-07,NVDA,46.23096466064453,46.24100112915039,46.34400177001953,45.152000427246094,45.525001525878906,433330000.0
2023-09-08,AAPL,177.47805786132812,178.17999267578125,180.24000549316406,177.7899932861328,178.35000610351562,65551300.0
2023-09-08,AMZN,138.22999572753906,138.22999572753906,138.85000610351562,136.75,136.86000061035156,38348200.0
2023-09-08,GOOG,137.04405212402344,137.1999969482422,137.51499938964844,135.8699951171875,135.8699951171875,17810700.0
2023-09-08,MSFT,332.37762451171875,334.2699890136719,336.1600036621094,329.4599914550781,330.0899963378906,19530100.0
2023-09-08,NVDA,45.56211471557617,45.571998596191406,46.60599899291992,45.270999908447266,45.94200134277344,473069000.0
2023-09-11,AAPL,178.65342712402344,179.36000061035156,180.3000030517578,177.33999633789062,180.07000732421875,58953100.0
2023-09-11,AMZN,143.10000610351562,143.10000610351562,143.6199951171875,138.63999938964844,138.75,56764500.0
2023-09-11,GOOG,137.58343505859375,137.74000549316406,138.26400756835938,136.5500030517578,137.3800048828125,17180800.0
2023-09-11,MSFT,336.02685546875,337.94000244140625,338.4200134277344,335.42999267578125,337.239990234375,16583300.0
2023-09-11,NVDA,45.1682014465332,45.178001403808594,46.16299819946289,44.3120002746582,46.14799880981445,473966000.0
2023-09-12,AAPL,175.60546875,176.3000030517578,180.1300048828125,174.82000732421875,179.49000549316406,90370200.0
2023-09-12,AMZN,141.22999572753906,141.22999572753906,143.0,140.61000061035156,142.32000732421875,42668500.0
2023-09-12,GOOG,135.91534423828125,136.07000732421875,137.63999938964844,135.92999267578125,137.1300048828125,15212900.0
2023-09-12,MSFT,329.89178466796875,331.7699890136719,336.7900085449219,331.4800109863281,335.82000732421875,17565500.0
2023-09-12,NVDA,44.86026382446289,44.869998931884766,45.67300033569336,44.53099822998047,44.737998962402344,349256000.0
2023-09-13,AAPL,173.52369689941406,174.2100067138672,177.3000030517578,173.97999572753906,176.50999450683594,84267900.0
2023-09-13,AMZN,144.85000610351562,144.85000610351562,144.97999572753906,140.8699951171875,140.9499969482422,60465200.0
2023-09-13,GOOG,137.3437042236328,137.5,137.6999969482422,134.92999267578125,135.89999389648438,16394900.0
2023-09-13,MSFT,334.15753173828125,336.05999755859375,336.8500061035156,331.1700134277344,331.30999755859375,16544400.0
2023-09-13,NVDA,45.475135803222656,45.48500061035156,45.93000030517578,44.50299835205078,44.599998474121094,398355000.0
2023-09-14,AAPL,175.04769897460938,175.74000549316406,176.10000610351562,173.5800018310547,174.0,60895800.0
2023-09-14,AMZN,144.72000122070312,144.72000122070312,145.86000061035156,142.9499969482422,145.0800018310547,64033600.0
2023-09-14,GOOG,138.83201599121094,138.99000549316406,139.5500030517578,137.05999755859375,138.38999938964844,19064600.0
2023-09-14,MSFT,336.7825927734375,338.70001220703125,340.8599853515625,336.57000732421875,339.1499938964844,20267000.0
2023-09-14,NVDA,45.57111740112305,45.58100128173828,45.98699951171875,45.13100051879883,45.95000076293945,370097000.0
2023-09-15,AAPL,174.32054138183594,175.00999450683594,176.5,173.82000732421875,176.47999572753906,109205100.0
2023-09-15,AMZN,140.38999938964844,140.38999938964844,143.57000732421875,140.08999633789062,142.69000244140625,102861700.0
2023-09-15,GOOG,138.14280700683594,138.3000030517578,139.36000061035156,137.17999267578125,138.8000030517578,48947600.0
2023-09-15,MSFT,328.3505859375,330.2200012207031,337.3999938964844,329.6499938964844,336.9200134277344,37666900.0
2023-09-15,NVDA,43.89047622680664,43.900001525878906,45.5989990234375,43.80799865722656,45.340999603271484,506831000.0
2023-09-18,AAPL,177.26890563964844,177.97000122070312,179.3800048828125,176.1699981689453,176.47999572753906,67257600.0
2023-09-18,AMZN,139.97999572753906,139.97999572753906,141.75,139.22000122070312,140.47999572753906,42823500.0
2023-09-18,GOOG,138.80206298828125,138.9600067138672,139.92999267578125,137.6300048828125,137.6300048828125,16233600.0
2023-09-18,MSFT,327.1971435546875,329.05999755859375,330.3999938964844,326.3599853515625,327.79998779296875,16834200.0
2023-09-18,NVDA,43.956459045410156,43.965999603271484,44.242000579833984,42.0,42.74800109863281,500271000.0
2023-09-19,AAPL,178.36456298828125,179.07000732421875,179.6300048828125,177.1300048828125,177.52000427246094,51826900.0
2023-09-19,AMZN,137.6300048828125,137.6300048828125,138.83999633789062,135.55999755859375,138.6999969482422,61482500.0
2023-09-19,GOOG,138.6721954345703,138.8300018310547,139.1750030517578,137.5,138.25,15479100.0
2023-09-19,MSFT,326.7894592285156,328.6499938964844,329.3900146484375,324.510009765625,326.1700134277344,16505900.0
2023-09-19,NVDA,43.51055908203125,43.52000045776367,43.965999603271484,43.00199890136719,43.83300018310547,373064000.0
2023-09-20,AAPL,174.7986602783203,175.49000549316406,179.6999969482422,175.39999389648438,179.25999450683594,58436200.0
2023-09-20,AMZN,135.2899932861328,135.2899932861328,139.3699951171875,135.1999969482422,138.5500030517578,46263700.0
2023-09-20,GOOG,134.43701171875,134.58999633789062,138.83999633789062,134.52000427246094,138.8300018310547,21473500.0
2023-09-20,MSFT,318.95404052734375,320.7699890136719,329.5899963378906,320.510009765625,329.510009765625,21436500.0
2023-09-20,NVDA,42.22983932495117,42.23899841308594,43.90299987792969,42.222999572753906,43.599998474121094,367108000.0
2023-09-21,AAPL,173.24481201171875,173.92999267578125,176.3000030517578,173.86000061035156,174.5500030517578,63047900.0
2023-09-21,AMZN,129.3300018310547,129.3300018310547,132.24000549316406,129.30999755859375,131.94000244140625,70234800.0
2023-09-21,GOOG,131.210693359375,131.36000061035156,133.19000244140625,131.08999633789062,132.38999938964844,22042700.0
2023-09-21,MSFT,317.7210693359375,319.5299987792969,325.3500061035156,315.0,319.260009765625,35529500.0
2023-09-21,NVDA,41.00810241699219,41.016998291015625,42.099998474121094,40.97999954223633,41.58300018310547,450736000.0
2023-09-22,AAPL,174.10140991210938,174.7899932861328,177.0800018310547,174.0500030517578,174.6699981689453,56725400.0
2023-09-22,AMZN,129.1199951171875,129.1199951171875,132.02999877929688,128.52000427246094,131.11000061035156,59904300.0
2023-09-22,GOOG,131.10081481933594,131.25,133.00999450683594,130.50999450683594,131.67999267578125,17348700.0
2023-09-22,MSFT,315.2153625488281,317.010009765625,321.45001220703125,316.1499938964844,321.32000732421875,21447900.0
2023-09-22,NVDA,41.60097122192383,41.61000061035156,42.1150016784668,41.23099899291992,41.571998596191406,479236000.0
2023-09-25,AAPL,175.38633728027344,176.0800018310547,176.97000122070312,174.14999389648438,174.1999969482422,46172700.0
2023-09-25,AMZN,131.27000427246094,131.27000427246094,131.77999877929688,128.77000427246094,129.36000061035156,46017800.0
2023-09-25,GOOG,132.01976013183594,132.1699981689453,132.22000122070312,130.02999877929688,130.77000427246094,14650000.0
2023-09-25,MSFT,315.74237060546875,317.5400085449219,317.6700134277344,315.0,316.5899963378906,17836000.0
2023-09-25,NVDA,42.21284103393555,42.22200012207031,42.5359992980957,41.176998138427734,41.590999603271484,419091000.0
2023-09-26,AAPL,171.28257751464844,171.9600067138672,175.1999969482422,171.66000366210938,174.82000732421875,64588900.0
2023-09-26,AMZN,125.9800033569336,125.9800033569336,130.38999938964844,125.27999877929688,130.1199951171875,73048200.0
2023-09-26,GOOG,129.3028564453125,129.4499969482422,131.40499877929688,128.19000244140625,130.91400146484375,20378800.0
2023-09-26,MSFT,310.3729553222656,312.1400146484375,315.8800048828125,310.0199890136719,315.1300048828125,26297600.0
2023-09-26,NVDA,41.90190887451172,41.9109992980957,42.81999969482422,41.654998779296875,42.000999450683594,402282000.0
2023-09-27,AAPL,169.75857543945312,170.42999267578125,173.0399932861328,169.0500030517578,172.6199951171875,66921800.0
2023-09-27,AMZN,125.9800033569336,125.9800033569336,127.4800033569336,124.12999725341797,125.76000213623047,66553400.0
2023-09-27,GOOG,131.31057739257812,131.4600067138672,131.72000122070312,129.3800048828125,129.44000244140625,18764200.0
2023-09-27,MSFT,311.01922607421875,312.7900085449219,314.29998779296875,309.69000244140625,312.29998779296875,19410100.0
